2.437648057937622070e+00
2.962546586990356445e+00
3.777862787246704102e-01
4.868589341640472412e-01
-5.521426796913146973e-01
-2.309283316135406494e-01
3.261772915720939636e-02
1.302530765533447266e+00
2.496088027954101562e+00
2.555288791656494141e+00
-7.228152453899383545e-02
-2.907732009887695312e+00
3.749306201934814453e+00
1.875699907541275024e-01
-2.955594658851623535e-01
1.189841270446777344e+00
1.034316062927246094e+00
1.391219854354858398e+00
-7.506555318832397461e-01
3.993930220603942871e-01
-9.775189161300659180e-01
-4.543555676937103271e-01
1.286664962768554688e+00
-1.317242980003356934e+00
-1.535755634307861328e+00
-3.183058276772499084e-02
1.594815731048583984e+00
1.045623183250427246e+00
8.750200867652893066e-01
-5.630707740783691406e-01
1.131377816200256348e+00
2.071484178304672241e-01
